SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,AgeGrpStart,AgeGrpSpan,ASFR,PASFR,Births
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2048,2048.5,20-24,20,5,17.572,6.027,36.203
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2048,2048.5,25-29,25,5,66.767,22.902,142.247
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2048,2048.5,30-34,30,5,102.186,35.052,253.357
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2048,2048.5,35-39,35,5,74.684,25.618,203.381
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2048,2048.5,40-44,40,5,25.202,8.645,71.608
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2048,2048.5,45-49,45,5,3.269,1.121,9.891
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2048,2048.5,50-54,50,5,0.079,0.027,0.241
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2049,2049.5,14-Oct,10,5,0.065,0.022,0.127
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2049,2049.5,15-19,15,5,1.702,0.582,3.437
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2049,2049.5,20-24,20,5,17.502,5.982,36.069
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2049,2049.5,25-29,25,5,66.652,22.779,141.162
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2049,2049.5,30-34,30,5,102.428,35.007,245.914
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2049,2049.5,35-39,35,5,75.184,25.695,202.218
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2049,2049.5,40-44,40,5,25.597,8.748,72.349
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2049,2049.5,45-49,45,5,3.391,1.159,10.144
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2049,2049.5,50-54,50,5,0.077,0.026,0.237
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2050,2050.5,14-Oct,10,5,0.064,0.022,0.126
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2050,2050.5,15-19,15,5,1.699,0.579,3.425
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2050,2050.5,20-24,20,5,17.448,5.945,35.977
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2050,2050.5,25-29,25,5,66.595,22.69,140.699
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2050,2050.5,30-34,30,5,102.617,34.964,238.21
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2050,2050.5,35-39,35,5,75.619,25.765,200.891
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2050,2050.5,40-44,40,5,25.856,8.81,72.781
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2050,2050.5,45-49,45,5,3.519,1.199,10.365
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2050,2050.5,50-54,50,5,0.076,0.026,0.232
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2051,2051.5,14-Oct,10,5,0.063,0.021,0.124
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2051,2051.5,15-19,15,5,1.7,0.577,3.42
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2051,2051.5,20-24,20,5,17.425,5.917,35.945
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2051,2051.5,25-29,25,5,66.58,22.609,140.368
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2051,2051.5,30-34,30,5,102.857,34.928,231.344
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2051,2051.5,35-39,35,5,76.026,25.817,199.485
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2051,2051.5,40-44,40,5,26.065,8.851,72.914
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2051,2051.5,45-49,45,5,3.691,1.253,10.697
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2051,2051.5,50-54,50,5,0.074,0.025,0.226
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2052,2052.5,14-Oct,10,5,0.062,0.021,0.121
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2052,2052.5,15-19,15,5,1.708,0.577,3.425
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2052,2052.5,20-24,20,5,17.45,5.893,35.987
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2052,2052.5,25-29,25,5,66.757,22.545,140.716
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2052,2052.5,30-34,30,5,103.363,34.908,227.209
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2052,2052.5,35-39,35,5,76.447,25.818,196.833
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2052,2052.5,40-44,40,5,26.356,8.901,72.967
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2052,2052.5,45-49,45,5,3.89,1.314,11.151
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2052,2052.5,50-54,50,5,0.072,0.024,0.22
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2053,2053.5,14-Oct,10,5,0.062,0.021,0.119
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2053,2053.5,15-19,15,5,1.71,0.577,3.415
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2053,2053.5,20-24,20,5,17.407,5.874,35.872
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2053,2053.5,25-29,25,5,66.655,22.492,140.568
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2053,2053.5,30-34,30,5,103.388,34.888,224.31
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2053,2053.5,35-39,35,5,76.457,25.8,191.521
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2053,2053.5,40-44,40,5,26.574,8.967,72.742
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2053,2053.5,45-49,45,5,4.024,1.358,11.45
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2053,2053.5,50-54,50,5,0.07,0.024,0.212
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2054,2054.5,14-Oct,10,5,0.061,0.021,0.116
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2054,2054.5,15-19,15,5,1.703,0.577,3.388
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2054,2054.5,20-24,20,5,17.294,5.859,35.612
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2054,2054.5,25-29,25,5,66.268,22.451,139.79
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2054,2054.5,30-34,30,5,102.923,34.87,222.002
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2054,2054.5,35-39,35,5,76.113,25.787,184.693
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2054,2054.5,40-44,40,5,26.646,9.028,72.049
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2054,2054.5,45-49,45,5,4.088,1.385,11.574
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2054,2054.5,50-54,50,5,0.068,0.023,0.204
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2055,2055.5,14-Oct,10,5,0.06,0.02,0.113
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2055,2055.5,15-19,15,5,1.704,0.577,3.372
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2055,2055.5,20-24,20,5,17.258,5.849,35.494
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2055,2055.5,25-29,25,5,66.149,22.418,139.607
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2055,2055.5,30-34,30,5,102.816,34.845,221.248
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2055,2055.5,35-39,35,5,76.129,25.8,178.687
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2055,2055.5,40-44,40,5,26.763,9.07,71.484
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2055,2055.5,45-49,45,5,4.127,1.399,11.639
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2055,2055.5,50-54,50,5,0.066,0.022,0.194
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2056,2056.5,14-Oct,10,5,0.059,0.02,0.11
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2056,2056.5,15-19,15,5,1.715,0.578,3.38
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2056,2056.5,20-24,20,5,17.33,5.842,35.562
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2056,2056.5,25-29,25,5,66.393,22.383,140.189
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2056,2056.5,30-34,30,5,103.225,34.8,221.664
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2056,2056.5,35-39,35,5,76.706,25.86,174.517
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2056,2056.5,40-44,40,5,26.954,9.087,71.116
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2056,2056.5,45-49,45,5,4.172,1.407,11.694
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2056,2056.5,50-54,50,5,0.064,0.022,0.186
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2057,2057.5,14-Oct,10,5,0.058,0.02,0.108
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2057,2057.5,15-19,15,5,1.724,0.581,3.381
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2057,2057.5,20-24,20,5,17.349,5.846,35.49
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2057,2057.5,25-29,25,5,66.378,22.366,140.116
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2057,2057.5,30-34,30,5,103.203,34.775,221.584
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2057,2057.5,35-39,35,5,76.933,25.923,171.116
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2057,2057.5,40-44,40,5,26.861,9.051,69.555
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2057,2057.5,45-49,45,5,4.206,1.417,11.668
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2057,2057.5,50-54,50,5,0.063,0.021,0.18
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2058,2058.5,14-Oct,10,5,0.057,0.019,0.105
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2058,2058.5,15-19,15,5,1.741,0.585,3.392
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2058,2058.5,20-24,20,5,17.422,5.855,35.51
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2058,2058.5,25-29,25,5,66.548,22.365,140.384
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2058,2058.5,30-34,30,5,103.441,34.764,222.202
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2058,2058.5,35-39,35,5,77.249,25.961,169.614
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2058,2058.5,40-44,40,5,26.76,8.993,67.428
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2058,2058.5,45-49,45,5,4.274,1.437,11.725
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2058,2058.5,50-54,50,5,0.062,0.021,0.174
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2059,2059.5,14-Oct,10,5,0.057,0.019,0.103
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2059,2059.5,15-19,15,5,1.742,0.587,3.363
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2059,2059.5,20-24,20,5,17.381,5.857,35.274
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2059,2059.5,25-29,25,5,66.39,22.371,139.949
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2059,2059.5,30-34,30,5,103.193,34.772,221.733
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2059,2059.5,35-39,35,5,77.131,25.99,168.388
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2059,2059.5,40-44,40,5,26.553,8.947,64.832
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2059,2059.5,45-49,45,5,4.26,1.436,11.545
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2059,2059.5,50-54,50,5,0.062,0.021,0.174
